Client ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId,Product_Count,Total_Financial_Value,Customer_Value,Recency_Years,Frequency,Monetary,Tenure,Debt_Income_Ratio,Credit_Utilization,Predicted_Customer_Value,Predicted_Value_Segment
IND24037,Jesse George,18,14818,,Anthony Torres,American,Associate Professor,High,Jade,456670.83,68340.24,1,2447.08,568347.28,793170.72,546644.68,309872.51,53835.2,742495.18,1,4,1,1,1,7,3082705.8099999996,3539376.6399999997,15.305479452054794,7,456670.83,15.0,1.2445420160906355,1223.54,3002009.4016057174,High Value
IND15396,Samuel Young,30,41697,,Anthony Torres,Asian,Senior Editor,Mid,Gold,95229.75,3154.5,1,4033.13,552450.38,496049.87,268234.38,51589.19,58599.45,905627.93,3,2,2,2,2,7,2335705.7,2430935.45,15.305479452054794,7,95229.75,15.0,5.801176405730292,2016.565,2481501.2327322345,Medium Value
IND23636,Brandon Patterson,59,28695,,Anthony Torres,European,Compensation Analyst,High,Gold,105963.93,9921.7,2,13991.99,1645132.15,321400.46,56083.3,94176.81,113105.45,1355647.74,3,5,2,2,3,7,3595467.61,3701431.54,15.305479452054794,7,105963.93,15.0,15.525251137333834,4663.996666666667,3596871.667869268,High Value
IND46502,Mildred Willis,45,35563,,Samuel Fowler,European,Statistician I,Mid,Gold,135507.14,25373.93,1,2938.88,563146.33,495483.29,407574.96,309357.39,42422.08,1141237.17,0,3,3,1,4,7,2984595.1500000004,3120102.2900000005,15.305479452054794,7,135507.14,15.0,4.155811820603544,1469.44,3017723.9509847136,High Value
IND26451,Daniel Burke,20,32766,,Victor Ramos,European,Staff Accountant I,Mid,Jade,51930.75,18163.5,1,5345.25,395341.5,1224257.63,253013.24,349158.27,37269.0,1503253.5,1,2,3,1,5,7,3780456.6399999997,3832387.3899999997,15.305479452054794,7,51930.75,15.0,7.612712839447929,2672.625,4045374.6793551836,VIP
IND66679,Maria Larson,55,6710,,Shawn Long,American,Developer II,High,Silver,104710.71,23838.0,1,542.28,221542.78,418230.27,253046.88,95454.91,29482.13,156066.83,3,1,3,1,6,7,1197661.8,1302372.51,15.305479452054794,7,104710.71,15.0,2.1157402548387374,271.14,1401148.3724021586,Low Value
IND65897,Juan Lopez,53,1185,,Carl Nguyen,Australian,Social Worker,Mid,Jade,191335.58,29976.54,2,9082.29,1461141.4,909407.95,270364.53,330336.29,53967.22,2371715.33,3,2,3,1,7,7,5426909.26,5618244.84,15.305479452054794,7,191335.58,15.0,7.636497945139398,3027.4300000000003,5770355.292041775,VIP
IND52886,Jonathan Pierce,20,5909,,Dennis Ruiz,Asian,Payment Adjustment Coordinator,Mid,Gold,321086.07,6308.19,1,3073.13,1234717.51,916690.99,198388.35,412852.99,15329.51,1801251.25,2,5,3,2,8,7,4585538.79,4906624.86,15.305479452054794,7,321086.07,15.0,3.8454289361449527,1536.565,5019126.673582957,VIP
IND66931,Brian Kelley,41,35424,,Victor Martinez,Asian,Statistician I,Mid,Silver,192430.08,15312.15,2,2058.45,325660.5,459149.49,427115.8,103575.58,22756.37,337520.89,2,2,3,1,9,7,1691090.78,1883520.86,15.305479452054794,7,192430.08,15.0,1.6923487619567485,686.15,1864618.982834418,Medium Value
IND50563,Daniel White,31,8278,,Stephen Payne,Asian,Account Executive,High,Silver,120704.77,12527.52,1,2126.28,579978.71,787720.57,397473.68,269920.76,9359.0,1148663.1,1,2,3,2,10,7,3205643.34,3326348.11,15.305479452054794,7,120704.77,15.0,4.804896319372305,1063.14,3209102.590911623,High Value
IND82494,Larry Mcdonald,21,22075,2015-09-06,Stephen Payne,European,Social Worker,Low,Silver,76110.57,25825.8,1,3391.64,470527.6,2220189.28,488126.72,1195123.17,6276.42,969946.61,2,4,4,1,11,7,5376015.6,5452126.17,10.726027397260275,7,76110.57,11.0,6.182077179593063,1695.82,5072728.887189822,VIP
IND32752,Ralph Greene,30,7415,,Jesse Evans,European,Software Test Engineer II,High,Jade,89295.78,32168.4,1,313.67,176680.42,238254.47,106681.1,166778.13,18790.26,427617.42,3,2,4,2,12,7,1166970.2,1256265.98,15.305479452054794,7,89295.78,15.0,1.97857548726841,156.835,1282722.0403963793,Low Value
IND60228,Carlos Day,73,22698,,Shawn Cook,African,Web Designer I,High,Silver,123955.5,7143.63,1,2552.68,818746.98,93146.24,53997.82,12284.5,18611.49,564580.41,2,1,3,2,13,7,1568511.07,1692466.57,15.305479452054794,7,123955.5,15.0,6.605115342882382,1276.34,1727537.7128691813,Medium Value
IND31493,Alice Peterson,43,38546,,James Castillo,European,Systems Administrator I,Low,Gold,179627.32,35599.04,1,1357.22,138952.49,282111.05,162868.24,84458.81,4640.78,91442.45,0,2,1,2,14,7,800072.8599999999,979700.1799999999,15.305479452054794,7,179627.32,15.0,0.7735555841083409,678.61,1100101.0087258474,Low Value
IND16745,Phillip Snyder,22,9212,2021-08-02,Bruce Porter,African,Budget/Accounting Analyst I,Mid,Jade,144109.43,11441.77,1,6055.78,401053.35,704059.57,262422.2,200144.93,10120.02,215739.25,2,2,2,2,15,7,1804981.0899999999,1949090.5199999998,4.816438356164384,7,144109.43,5.0,2.7829585270129304,3027.89,2084680.1210841602,Medium Value
IND96019,Raymond King,65,39874,2017-11-05,Phillip Peters,American,Web Designer II,Low,Platinum,258591.24,13840.26,2,4778.85,59201.04,453440.06,270473.02,640543.75,6784.75,641600.7,2,5,3,1,16,7,2085883.58,2344474.8200000003,8.558904109589042,7,258591.24,9.0,0.2289358721669297,1592.95,2247405.371744698,Medium Value
IND31862,Aaron Harvey,82,41297,,Roy Rice,European,Developer IV,High,Silver,113530.44,21218.4,2,1095.09,243904.6,302759.35,205443.84,221230.58,26597.67,748076.18,2,2,4,2,17,7,1769230.62,1882761.06,15.305479452054794,7,113530.44,15.0,2.148344106266951,365.03,1800484.3830731139,Medium Value
IND91417,Eric Evans,40,35998,,Carl Nguyen,European,Staff Accountant IV,High,Platinum,30624.69,10631.5,2,386.95,458933.0,797102.08,235762.59,384180.75,33665.72,189408.83,2,1,1,1,18,7,2109684.47,2140309.16,15.305479452054794,7,30624.69,15.0,14.985229720538541,128.98333333333332,2161855.9310299833,Medium Value
IND21808,Timothy Washington,47,41429,,Bruce Porter,Asian,Analog Circuit Design manager,High,Jade,161632.96,8652.7,1,3102.79,771458.71,2266816.16,356417.64,620166.69,32745.19,2927481.99,2,5,1,1,19,7,6983739.080000001,7145372.040000001,15.305479452054794,7,161632.96,15.0,4.772875143317655,1551.395,7117793.409407459,VIP
IND72909,Janet Martinez,33,10448,,Bruce Porter,Australian,Database Administrator II,High,Gold,57204.29,3434.67,2,1004.84,35799.75,24720.14,12835.46,35397.34,10999.36,158495.59,2,1,1,2,20,7,281682.31,338886.6,15.305479452054794,7,57204.29,15.0,0.625811878586753,334.94666666666666,485236.1336620139,Low Value
IND59364,Russell Hanson,70,25479,,Joe Price,Asian,Developer IV,High,Silver,30748.38,1671.9,3,3540.32,653365.63,683612.3,341806.15,196678.62,12393.49,102057.64,2,1,2,2,21,7,1991585.73,2022334.1099999999,15.305479452054794,7,30748.38,15.0,21.248091181025437,885.08,2217853.276764812,Medium Value
IND68800,Jimmy Thompson,71,16246,2019-07-04,James Castillo,African,Research Nurse,Low,Jade,371047.11,39205.33,1,3952.69,1813756.34,258168.25,86611.29,78349.9,29880.25,1394498.56,3,3,2,1,22,7,3700469.92,4071517.03,6.898630136986301,7,371047.11,7.0,4.88819722057067,1976.345,3743638.6295610573,High Value
IND19308,Catherine Garrett,53,9552,,Bruce Porter,European,Statistician III,Mid,Platinum,206497.24,45057.76,2,3400.69,875268.98,252870.48,337160.64,35321.59,39803.15,1149763.51,1,4,3,1,1,7,2735246.11,2941743.3499999996,15.305479452054794,7,206497.24,15.0,4.238626828005895,1133.5633333333333,2872249.972909161,High Value
IND50968,Amanda Hill,82,43364,2020-02-02,Victor Ramos,American,Health Coach II,Mid,Jade,475533.03,13867.09,1,4970.12,1394324.69,276912.36,78257.84,184869.1,46379.29,728283.3,1,4,3,2,2,7,2722893.67,3198426.7,6.315068493150685,7,475533.03,6.0,2.9321238902713227,2485.06,3058956.19111512,High Value
IND60474,Jeremy Sullivan,80,38980,,Steve Diaz,European,Pharmacist,High,Silver,209326.34,72063.81,1,2059.37,394449.11,793479.63,267036.41,451291.54,22561.23,1888140.87,0,4,3,1,3,7,3889022.6,4098348.94,15.305479452054794,7,209326.34,15.0,1.8843649854815907,1029.685,4016749.0496348417,VIP
IND19117,Robert Peters,66,40174,2002-02-12,Bruce Porter,Australian,Office Assistant I,High,Silver,105666.42,14772.02,2,213.46,574004.66,443300.09,127932.24,93271.53,8033.17,868017.6,1,1,3,2,4,7,2129331.31,2234997.73,24.2986301369863,7,105666.42,24.0,5.43218202923853,71.15333333333334,2267621.64680615,Medium Value
IND66918,Jean Richards,82,15540,,Joshua Ryan,Australian,Account Representative II,Low,Silver,272379.7,58881.07,3,1343.0,111480.28,261207.1,284254.78,96877.1,16447.99,1190580.78,1,3,3,1,8,7,2019729.1,2292108.8000000003,15.305479452054794,7,272379.7,15.0,0.40928112748076495,335.75,2167701.359265879,Medium Value
IND59407,Larry Kelley,42,19779,,Joshua Ryan,European,Developer I,High,Silver,168233.42,14646.6,1,3154.1,432227.11,1098166.0,467304.68,280382.81,60120.14,1197613.67,0,2,3,1,9,7,3550461.01,3718694.4299999997,15.305479452054794,7,168233.42,15.0,2.569195471414232,1577.05,3733521.119011718,High Value
IND40471,Clarence Reed,78,7333,,Joe Price,European,General Manager,High,Silver,379568.7,10051.2,2,4360.16,1025617.64,919850.4,490084.23,195279.72,103790.65,1728690.1,2,4,3,1,10,7,4473363.9399999995,4852932.64,15.305479452054794,7,379568.7,15.0,2.7020535095398817,1453.3866666666665,4820722.250409819,VIP
IND85041,Diana Smith,43,19457,,Anthony Berry,European,Systems Administrator IV,Low,Silver,358410.87,22603.5,1,1407.92,887505.61,154216.54,131292.46,87132.34,23469.17,1358384.92,3,4,4,2,11,7,2664604.54,3023015.41,15.305479452054794,7,358410.87,15.0,2.4762171241705806,703.96,2982882.024062406,High Value
IND48176,Wanda Morris,48,1804,2021-11-01,Shawn Wallace,Asian,Desktop Support Technician,Mid,Gold,91216.94,9208.94,3,1305.3,245345.67,118109.81,150321.57,51538.82,11196.33,171396.23,1,1,4,2,12,7,757117.3700000001,848334.31,4.567123287671233,7,91216.94,5.0,2.689664664648204,326.325,873946.5424147061,Low Value
IND37683,Billy Burke,52,39270,,Joshua Bennett,Asian,Human Resources Assistant III,High,Jade,158337.75,34194.5,2,2362.4,913265.37,173531.57,43670.2,50588.48,47267.53,1143218.74,1,2,3,1,13,7,2405736.39,2564074.14,15.305479452054794,7,158337.75,15.0,5.767794491241089,787.4666666666667,2561723.9662389997,High Value
IND99006,Jeremy Ray,64,24853,,Donald Reynolds,European,Account Representative II,Low,Gold,340898.84,11660.31,3,5652.54,570690.06,676238.74,383635.44,333242.65,51703.08,1202945.89,0,2,1,2,14,7,3230116.1700000004,3571015.0100000002,15.305479452054794,7,340898.84,15.0,1.674069603552762,1413.135,3229806.3456826885,High Value
IND38675,Victor Martin,58,9983,2000-03-03,Victor Martinez,American,Software Test Engineer III,High,Jade,213624.57,32198.4,1,4998.49,841786.4,672823.01,352689.48,136735.0,5260.28,1430060.65,3,2,2,2,15,7,3471553.22,3685177.79,26.246575342465754,7,213624.57,26.0,3.9404758522118866,2499.245,3605794.489950682,High Value
IND83783,Carl Peters,30,41926,,Jesse Evans,European,Business Systems Development Analyst,High,Jade,34993.31,1960.69,1,437.88,26056.57,36372.04,42114.99,24082.12,14353.0,145893.95,3,1,3,2,1,7,290833.36000000004,325826.67000000004,15.305479452054794,7,34993.31,15.0,0.7445944783594819,218.94,488271.653154094,Low Value
IND88284,Timothy Diaz,36,24756,,Phillip Peters,European,Budget/Accounting Analyst IV,Mid,Gold,33898.02,23352.6,1,576.5,86107.02,6602.04,8284.91,5359.3,13600.17,303229.94,2,1,4,1,2,7,446535.98000000004,480434.00000000006,15.305479452054794,7,33898.02,15.0,2.54010351921678,288.25,597477.1676388732,Low Value
IND21526,Jimmy Berry,59,21901,,Victor Martinez,European,Analog Circuit Design manager,Mid,Jade,124795.76,4146.8,1,2648.1,941295.81,391486.78,190724.33,34330.38,28008.71,600188.86,2,1,1,1,3,7,2190181.67,2314977.4299999997,15.305479452054794,7,124795.76,15.0,7.542630193283865,1324.05,2375096.273588842,Medium Value
IND70008,Joseph Morris,34,39052,,Joshua Ryan,American,Actuary,Mid,Platinum,39277.6,6732.96,1,505.63,169161.34,130522.58,82247.1,95585.44,2821.38,313341.2,0,1,1,2,4,7,800412.0,839689.6,15.305479452054794,7,39277.6,15.0,4.306704923291563,252.815,928843.4985710179,Low Value
IND90240,Juan Garza,25,35033,2015-09-12,Samuel Fowler,European,Database Administrator I,High,Jade,97988.77,52799.45,1,3688.05,2232550.74,1580167.61,434811.22,732073.62,84984.68,344184.04,2,4,1,1,5,7,5461571.360000001,5559560.130000001,10.70958904109589,7,97988.77,11.0,22.7835083192868,1844.025,4722882.426922764,VIP
IND51766,Doris Clark,27,32189,,Dennis Morris,European,Sales Associate,Mid,Jade,325207.8,12304.8,1,419.66,459902.12,965288.73,331513.3,540561.69,67395.24,1469033.58,1,4,2,2,6,7,3845999.46,4171207.26,15.305479452054794,7,325207.8,15.0,1.4141748931763225,209.83,4398712.717492727,VIP
IND29470,Jean Wallace,44,6814,,Roy Rice,Asian,Accounting Assistant I,High,Platinum,112495.64,23594.2,1,1133.12,109075.16,67339.03,67339.03,20280.93,11209.32,100274.4,3,1,2,2,7,7,399112.07000000007,511607.7100000001,15.305479452054794,7,112495.64,15.0,0.9695859360777354,566.56,612596.2647172295,Low Value
IND23054,Virginia Harper,19,30154,2021-10-05,Paul Larson,European,Librarian,High,Jade,178166.92,42738.63,1,2911.59,255649.15,646434.22,638453.55,94171.9,47795.59,87917.4,3,2,3,2,8,7,1813160.44,1991327.3599999999,4.641095890410959,7,178166.92,5.0,1.4348775582046418,1455.795,2033166.7622611048,Medium Value
IND59974,Joshua Phillips,65,18198,2021-01-06,James Castillo,Asian,Staff Accountant III,High,Gold,129173.22,18200.32,1,5.96,162079.55,1357515.56,540964.85,436548.42,59095.41,1904337.84,1,2,3,1,9,7,4478741.95,4607915.17,5.3863013698630136,7,129173.22,5.0,1.2547360456289187,2.98,4629104.393937844,VIP
IND65635,Peter Jones,84,7274,,Chris Armstrong,European,Accounting Assistant I,Mid,Jade,380013.5,33031.88,1,6667.08,1874873.55,2340038.03,650010.56,936015.21,100253.61,2421332.64,1,3,3,2,10,7,8355555.4799999995,8735568.98,15.305479452054794,7,380013.5,15.0,4.933689503953139,3333.54,8441458.88074925,VIP
IND65600,Paula Wheeler,48,15075,2016-10-02,Nicholas Simmons,American,Office Assistant I,Mid,Silver,109996.82,24817.3,1,3095.34,43350.49,414520.8,345434.0,178562.81,15713.05,98702.75,3,1,3,2,11,7,1121101.2,1231098.02,9.652054794520549,7,109996.82,10.0,0.39410317404472195,1547.67,1241831.704970647,Low Value
IND53125,Judith Day,48,42185,2012-02-07,Todd Roberts,Asian,Developer IV,Mid,Silver,88541.19,2229.24,1,2668.04,123433.6,238841.5,157418.26,96893.65,17470.6,500166.3,1,1,3,1,12,7,1136453.1500000001,1224994.34,14.306849315068494,7,88541.19,14.0,1.3940653602536826,1334.02,1319885.939515422,Low Value
IND13509,Louis Schmidt,78,12610,,James Castillo,American,Safety Technician II,High,Gold,89675.55,4607.33,2,3385.17,989565.25,2380126.61,554276.06,537973.82,11433.52,959324.93,0,2,3,1,13,7,5437307.52,5526983.069999999,15.305479452054794,7,89675.55,15.0,11.03482738798493,1128.39,5736216.216069955,VIP
IND95651,Brian Richardson,33,30103,,Victor Martinez,American,Cost Accountant,High,Gold,373528.32,28832.84,2,4941.48,1259550.5,419869.96,167947.99,148373.36,34912.61,2556316.71,1,3,3,1,14,7,4615803.97,4989332.29,15.305479452054794,7,373528.32,15.0,3.372025789033107,1647.1599999999999,4983277.762784775,VIP
IND63200,David Harris,51,25967,,Anthony Berry,European,Budget/Accounting Analyst I,High,Jade,205864.26,9373.65,1,5095.2,762054.48,239453.66,202039.03,44548.36,2968.42,214812.58,2,2,4,2,15,7,1475250.18,1681114.44,15.305479452054794,7,205864.26,15.0,3.7017148012248398,2547.6,1688903.2559841033,Medium Value
IND81613,Michael Ramirez,29,42429,,Patrick Graham,European,Design Engineer,High,Jade,204262.81,34856.26,1,5296.95,143136.85,196462.18,96537.45,80109.15,27525.59,1230354.74,0,2,4,2,16,7,1808982.2200000002,2013245.0300000003,15.305479452054794,7,204262.81,15.0,0.7007450316333569,2648.475,2006333.4897848407,Medium Value
IND60956,Jessica Martin,39,10702,,Anthony Simpson,European,Chief Design Engineer,High,Jade,67597.38,8531.12,1,2203.02,258882.67,76733.38,35664.81,66617.54,4855.35,448210.65,1,2,3,1,17,7,899495.52,967092.9,15.305479452054794,7,67597.38,15.0,3.829717073101456,1101.51,998720.6658931017,Low Value
IND13711,Lawrence Williamson,37,6826,,Adam Hernandez,Asian,Senior Cost Accountant,Low,Jade,51068.56,19645.74,1,2302.7,972574.5,1756142.53,935088.88,104684.34,38393.31,414118.5,0,2,1,2,18,7,4240647.800000001,4291716.36,15.305479452054794,7,51068.56,15.0,19.044113558056893,1151.35,4910001.111698728,VIP
IND62222,Kevin Little,44,20168,1995-03-07,Victor Martinez,European,Legal Assistant,Mid,Jade,109036.93,8093.02,1,260.16,102906.09,39388.07,40398.02,9392.54,5497.07,502783.13,1,1,2,2,19,7,708457.94,817494.8699999999,31.24109589041096,7,109036.93,31.0,0.9437641561977562,130.08,880369.2018102542,Low Value
IND59714,Janet Castillo,49,37348,1995-04-12,James Castillo,Australian,Nuclear Power Engineer,Mid,Jade,92862.09,7919.9,1,719.98,22920.65,47282.74,46355.63,41720.07,1889.87,331569.91,3,1,3,1,20,7,499658.77,592520.86,31.14246575342466,7,92862.09,31.0,0.24682196123346747,359.99,648012.5195622859,Low Value
IND48103,George Jones,71,17485,,Paul Holmes,European,Staff Accountant IV,Mid,Platinum,355068.6,15985.84,1,2916.69,441663.74,815334.43,450831.98,406708.0,45053.98,138630.95,3,3,4,1,21,7,2314208.92,2669277.52,15.305479452054794,7,355068.6,15.0,1.2438793408390918,1458.345,2585948.2480345652,High Value
IND47424,Diane James,29,22701,,Joshua Ryan,Australian,GIS Technical Architect,High,Silver,44569.39,10323.78,2,545.87,901024.69,556187.69,397961.88,65208.21,41924.42,616004.92,1,2,1,1,22,7,2588635.59,2633204.98,15.305479452054794,7,44569.39,15.0,20.21576858537697,181.95666666666668,2572720.5447481577,High Value
IND84942,Beverly Armstrong,30,4827,,Paul Holmes,American,Structural Analysis Engineer,Mid,Jade,64521.6,3049.92,2,2066.69,178177.95,150163.55,47334.16,129793.54,1691.33,457755.2,2,1,1,1,1,7,967965.6500000001,1032487.2500000001,15.305479452054794,7,64521.6,15.0,2.7614812484307825,688.8966666666666,1065584.3394088151,Low Value
IND79115,Ashley Robertson,84,40731,1995-07-06,Jerry Green,American,Database Administrator III,High,Silver,274177.92,19278.0,2,4966.57,190468.28,364749.77,171824.27,138695.35,18017.87,1657392.66,1,2,1,1,2,7,2560426.1999999997,2834604.1199999996,30.90958904109589,7,274177.92,31.0,0.6946860830876422,1655.5233333333333,2837224.852366682,High Value
IND98898,Jerry Morrison,77,15987,,Joshua Little,American,Human Resources Assistant I,High,Platinum,136455.5,40513.41,1,686.07,201191.48,1102267.5,375773.01,574097.66,50819.08,1258790.43,0,2,2,1,3,7,3603452.57,3739908.07,15.305479452054794,7,136455.5,15.0,1.474400120184821,343.035,3751965.9806060763,High Value
IND27181,Phillip Cox,43,12083,,Stephen Payne,American,Office Assistant IV,High,Jade,106736.39,27105.67,2,7184.06,551500.74,1059510.16,397316.31,266864.12,41593.05,172848.31,0,2,2,2,4,7,2516738.36,2623474.75,15.305479452054794,7,106736.39,15.0,5.166893625560827,2394.686666666667,2708609.8230987694,High Value
IND33470,Anthony Stephens,49,6112,,Mark Montgomery,European,Assistant Professor,Mid,Jade,431338.32,58321.2,2,844.96,111397.78,193940.57,83117.39,131879.59,11176.7,1448619.14,3,3,3,2,8,7,2038452.3699999999,2469790.69,15.305479452054794,7,431338.32,15.0,0.25826020219997564,281.65333333333336,2419752.5165988756,Medium Value
IND67270,Cynthia Roberts,69,9315,2010-03-01,Paul Holmes,African,Analyst Programmer,Mid,Silver,66605.53,25463.28,3,172.31,133905.27,54158.91,72534.26,23452.74,14128.82,207377.59,0,1,3,2,9,7,531020.87,597626.4,16.246575342465754,7,66605.53,16.0,2.0103925245767944,43.0775,595638.6884337072,Low Value
IND42900,Lawrence Morgan,84,30280,,Anthony Torres,Asian,Administrative Assistant IV,High,Platinum,111602.89,19078.08,3,3604.99,61045.61,530390.61,502837.85,141345.65,19305.13,855350.47,3,2,3,1,10,7,2129353.4,2240956.29,15.305479452054794,7,111602.89,15.0,0.5469846077945849,901.2475,2235530.290477641,Medium Value
IND54363,Walter Stanley,18,3055,,Frank Brown,American,Health Coach II,Low,Gold,49421.88,24554.88,2,1117.97,146385.79,364000.72,197167.06,265214.97,23201.04,660547.14,2,1,3,1,11,7,1681071.6,1730493.48,15.305479452054794,7,49421.88,15.0,2.9619032723305483,372.6566666666667,1733787.2612350828,Medium Value
IND46401,Harry Ryan,81,29223,2014-03-07,James Castillo,African,Quality Control Specialist,High,Silver,115657.17,19317.21,1,2088.73,345084.42,1487333.25,244751.04,550313.3,31061.88,1007503.31,2,1,3,2,12,7,3685364.4099999997,3801021.5799999996,12.227397260273973,7,115657.17,12.0,2.98365796380835,1044.365,3923378.701329521,VIP
IND29266,Mark Shaw,53,6106,,Victor Ramos,Asian,GIS Technical Architect,High,Jade,81056.88,27761.94,1,2186.42,333302.25,248082.6,266059.6,59827.46,18989.93,279761.87,1,2,3,2,13,7,1233785.65,1314842.5299999998,15.305479452054794,7,81056.88,15.0,4.111904357725615,1093.21,1267022.8668468439,Low Value
IND88950,Russell Peterson,51,25858,,Roger Alexander,European,Editor,Mid,Silver,113345.17,37139.75,2,5682.32,89916.2,283791.87,167483.73,75553.77,24094.26,908357.26,2,2,3,1,14,7,1586336.84,1699682.01,15.305479452054794,7,113345.17,15.0,0.7932883837186558,1894.1066666666666,1735150.406766554,Medium Value
IND54504,Russell Thompson,33,25946,2017-12-09,Jeremy Vasquez,European,Structural Analysis Engineer,Mid,Jade,162215.65,13855.02,2,4607.28,1103688.86,2178976.82,1074961.9,324812.81,1203.96,2246359.47,2,3,4,1,15,7,6943858.840000001,7106074.490000001,8.465753424657533,7,162215.65,9.0,6.803795171457431,1535.76,7119232.570782767,VIP
IND90241,Anna Cole,30,29258,,Adam Hernandez,European,Administrative Assistant I,High,Platinum,289884.31,24804.12,1,6112.88,1121457.2,312040.47,101413.15,337705.8,51349.57,1359514.83,3,4,4,2,1,7,3308285.1399999997,3598169.4499999997,15.305479452054794,7,289884.31,15.0,3.8686237671029278,3056.44,3519871.4881094676,High Value
IND49190,Paula Shaw,30,27568,2020-08-10,Jonathan Hawkins,European,Web Designer IV,Mid,Gold,97392.0,8996.94,1,3107.19,677122.38,419517.8,408760.94,104556.74,295.26,221967.77,0,2,1,1,2,7,1841217.83,1938609.83,5.794520547945205,7,97392.0,6.0,6.952474818518785,1553.595,1949179.4587380171,Medium Value
IND33984,Frank Marshall,35,37719,2006-12-07,Victor Ramos,Asian,Web Developer I,Low,Gold,136861.18,37200.5,2,10565.69,1165930.55,831504.76,412672.73,138214.57,47008.84,2956753.5,1,5,2,2,3,7,5589285.45,5726146.63,19.47945205479452,7,136861.18,20.0,8.5190119724821,3521.896666666667,5636838.726914521,VIP
IND51947,Jonathan Bryant,74,32687,,Mark Montgomery,European,Internal Auditor,High,Platinum,148851.2,4569.5,1,4858.44,71196.41,905790.51,216308.18,386110.1,3012.79,1071451.07,0,2,3,1,4,7,2658438.56,2807289.7600000002,15.305479452054794,7,148851.2,15.0,0.4783027056368666,2429.22,3286143.8908400615,High Value
IND97419,Justin Rice,81,23024,2018-05-03,Samuel Fowler,European,Web Designer IV,Low,Jade,92159.49,3751.8,1,1857.45,418601.09,86494.07,29761.4,77788.86,29489.37,820184.72,3,1,4,1,5,7,1466071.31,1558230.8,8.068493150684931,7,92159.49,8.0,4.542088372142986,928.725,1524380.704405922,Low Value
IND50993,Joe Moore,60,15151,,Dennis Morris,European,Human Resources Manager,High,Platinum,239229.98,11691.92,1,2544.53,413862.03,36214.18,36754.69,14355.95,14160.96,196780.93,0,2,1,2,6,7,723820.66,963050.64,15.305479452054794,7,239229.98,15.0,1.7299683761693407,1272.265,1041205.3273373415,Low Value
IND67880,Patricia Elliott,35,5690,,Donald Reynolds,Asian,Nuclear Power Engineer,Mid,Gold,48269.65,31582.21,1,1439.72,70766.48,53855.79,37174.79,10275.49,31065.04,544193.91,1,1,1,1,7,7,778913.71,827183.36,15.305479452054794,7,48269.65,15.0,1.4660353651753186,719.86,942958.6639000783,Low Value
IND29107,Catherine Jackson,29,493,2010-03-03,Anthony Berry,European,Marketing Manager,Low,Gold,85194.59,23520.75,1,2212.75,564803.66,35563.31,32176.33,15534.96,23371.43,862252.78,2,2,1,2,8,7,1557223.2200000002,1642417.8100000003,16.24109589041096,7,85194.59,16.0,6.629494085315919,1106.375,1681437.943556199,Medium Value
IND38710,Anna West,26,38212,,Mark Montgomery,Asian,VP Sales,High,Jade,257752.69,25983.75,1,789.6,953808.0,870403.2,456961.68,454350.47,32103.6,622977.0,1,3,2,1,9,7,3416587.7,3674340.39,15.305479452054794,7,257752.69,15.0,3.700463027318833,394.8,3650007.262891814,High Value
IND18498,Brian Garza,61,7759,2020-06-04,Paul Holmes,Asian,Accountant I,High,Gold,446844.75,14710.1,1,6533.48,893269.17,3145143.42,889316.41,703861.41,64184.9,257449.53,1,4,2,1,10,7,5967934.94,6414779.69,5.978082191780822,7,446844.75,6.0,1.9990548640106793,3266.74,6771494.906448852,VIP
IND26008,Jesse Day,58,10936,2019-07-01,Roger Alexander,American,Financial Analyst,Mid,Silver,33250.79,8181.42,2,1882.65,639638.86,185133.67,56734.51,56465.77,29721.57,845306.69,3,1,3,2,11,7,1821182.4899999998,1854433.2799999998,6.906849315068493,7,33250.79,7.0,19.23622337323795,627.5500000000001,1835645.859032814,Medium Value
IND69939,Johnny Coleman,37,3021,,Benjamin Kim,European,Account Representative IV,High,Silver,135831.23,60999.48,3,4788.34,336177.74,1192558.97,743873.42,432509.26,9888.37,280509.31,0,3,3,2,12,7,3056516.55,3192347.78,15.305479452054794,7,135831.23,15.0,2.4749482504998994,1197.085,3059876.4831747045,High Value
IND17524,Frank Alvarez,66,30046,2011-10-01,Roy Rice,Asian,Staff Scientist,High,Silver,119708.9,12441.45,1,3968.41,564255.32,687188.32,447899.53,89457.19,23739.72,1114958.72,0,1,3,1,13,7,2939940.2499999995,3059649.1499999994,14.66027397260274,7,119708.9,15.0,4.713522607570468,1984.205,3002045.142949353,High Value
IND62351,Billy Turner,38,1476,,Chris Armstrong,European,Business Systems Development Analyst,High,Silver,123889.23,50347.37,1,4736.97,807548.27,267320.98,213856.79,132591.21,8179.65,444494.45,3,3,3,1,14,7,1924338.72,2048227.95,15.305479452054794,7,123889.23,15.0,6.518256282194327,2368.485,1994428.143366268,Medium Value
